"","composer","set","performer","chroma","mode","albumID","stat_name","variable","value"
"483","bach","1","ashkenazy","7","Major","bachAshkenazy2006","median","onset_strength",0.524753093719482
"484","bach","1","ashkenazy","7","Major","bachAshkenazy2006","mean","high_freq_energy",0.0757335424423218
"485","bach","1","ashkenazy","7","Major","bachAshkenazy2006","std","high_freq_energy",0.0615299083292484
"486","bach","1","ashkenazy","7","Major","bachAshkenazy2006","median","high_freq_energy",0.0597585216164589
"487","bach","1","ashkenazy","4","Major","bachAshkenazy2006","mean","centroid",681.874973933032
"488","bach","1","ashkenazy","4","Major","bachAshkenazy2006","std","centroid",90.541052336636
"489","bach","1","ashkenazy","4","Major","bachAshkenazy2006","median","centroid",670.931036344423
"490","bach","1","ashkenazy","4","Major","bachAshkenazy2006","mean","zerocrossing",0.024170294324466
"491","bach","1","ashkenazy","4","Major","bachAshkenazy2006","std","zerocrossing",0.00519980801598158
"492","bach","1","ashkenazy","4","Major","bachAshkenazy2006","median","zerocrossing",0.02392578125
"493","bach","1","ashkenazy","4","Major","bachAshkenazy2006","mean","rms",0.0335548855364323
"494","bach","1","ashkenazy","4","Major","bachAshkenazy2006","std","rms",0.0124405352398753
"495","bach","1","ashkenazy","4","Major","bachAshkenazy2006","median","rms",0.0324962362647057
"496","bach","1","ashkenazy","4","Major","bachAshkenazy2006","mean","tempo",95.703125
"497","bach","1","ashkenazy","4","Major","bachAshkenazy2006","std","tempo",0
"498","bach","1","ashkenazy","4","Major","bachAshkenazy2006","median","tempo",95.703125
"499","bach","1","ashkenazy","4","Major","bachAshkenazy2006","mean","onset_strength",0.506324589252472
"500","bach","1","ashkenazy","4","Major","bachAshkenazy2006","std","onset_strength",0.617656469345093
"501","bach","1","ashkenazy","4","Major","bachAshkenazy2006","median","onset_strength",0.335684716701508
"502","bach","1","ashkenazy","4","Major","bachAshkenazy2006","mean","high_freq_energy",0.00250673480331897
"503","bach","1","ashkenazy","4","Major","bachAshkenazy2006","std","high_freq_energy",0.00431075599044561
"504","bach","1","ashkenazy","4","Major","bachAshkenazy2006","median","high_freq_energy",0.0010884297080338
"505","bach","1","ashkenazy","7","minor","bachAshkenazy2006","mean","centroid",684.014325978476
"506","bach","1","ashkenazy","7","minor","bachAshkenazy2006","std","centroid",107.810931005851
"507","bach","1","ashkenazy","7","minor","bachAshkenazy2006","median","centroid",672.951732760397
"508","bach","1","ashkenazy","7","minor","bachAshkenazy2006","mean","zerocrossing",0.0238527884168988
"509","bach","1","ashkenazy","7","minor","bachAshkenazy2006","std","zerocrossing",0.007418829809062
"510","bach","1","ashkenazy","7","minor","bachAshkenazy2006","median","zerocrossing",0.0234375
"511","bach","1","ashkenazy","7","minor","bachAshkenazy2006","mean","rms",0.0445214062929153
"512","bach","1","ashkenazy","7","minor","bachAshkenazy2006","std","rms",0.0200187005102634
"513","bach","1","ashkenazy","7","minor","bachAshkenazy2006","median","rms",0.0409609153866768
"514","bach","1","ashkenazy","7","minor","bachAshkenazy2006","mean","tempo",78.3025568181818
"515","bach","1","ashkenazy","7","minor","bachAshkenazy2006","std","tempo",0
"516","bach","1","ashkenazy","7","minor","bachAshkenazy2006","median","tempo",78.3025568181818
"517","bach","1","ashkenazy","7","minor","bachAshkenazy2006","mean","onset_strength",0.52765554189682
"518","bach","1","ashkenazy","7","minor","bachAshkenazy2006","std","onset_strength",0.594447314739227
"519","bach","1","ashkenazy","7","minor","bachAshkenazy2006","median","onset_strength",0.360670626163483
"520","bach","1","ashkenazy","7","minor","bachAshkenazy2006","mean","high_freq_energy",0.0119791748002171
"521","bach","1","ashkenazy","7","minor","bachAshkenazy2006","std","high_freq_energy",0.0246757585555315
"522","bach","1","ashkenazy","7","minor","bachAshkenazy2006","median","high_freq_energy",0.00293409544974565
"523","bach","1","ashkenazy","5","minor","bachAshkenazy2006","mean","centroid",672.102719636339
"524","bach","1","ashkenazy","5","minor","bachAshkenazy2006","std","centroid",95.8586647269088
"525","bach","1","ashkenazy","5","minor","bachAshkenazy2006","median","centroid",663.363503969981
"526","bach","1","ashkenazy","5","minor","bachAshkenazy2006","mean","zerocrossing",0.021637463178791
"527","bach","1","ashkenazy","5","minor","bachAshkenazy2006","std","zerocrossing",0.00502143721662095
"528","bach","1","ashkenazy","5","minor","bachAshkenazy2006","median","zerocrossing",0.02099609375
"529","bach","1","ashkenazy","5","minor","bachAshkenazy2006","mean","rms",0.0500968880951405
"530","bach","1","ashkenazy","5","minor","bachAshkenazy2006","std","rms",0.0247639436274767
"531","bach","1","ashkenazy","5","minor","bachAshkenazy2006","median","rms",0.0463459528982639
"532","bach","1","ashkenazy","5","minor","bachAshkenazy2006","mean","tempo",69.8374155405405
"533","bach","1","ashkenazy","5","minor","bachAshkenazy2006","std","tempo",0
"534","bach","1","ashkenazy","5","minor","bachAshkenazy2006","median","tempo",69.8374155405405
"535","bach","1","ashkenazy","5","minor","bachAshkenazy2006","mean","onset_strength",0.479136377573013
"536","bach","1","ashkenazy","5","minor","bachAshkenazy2006","std","onset_strength",0.551323711872101
"537","bach","1","ashkenazy","5","minor","bachAshkenazy2006","median","onset_strength",0.336842358112335
"538","bach","1","ashkenazy","5","minor","bachAshkenazy2006","mean","high_freq_energy",0.0067282966338098
"539","bach","1","ashkenazy","5","minor","bachAshkenazy2006","std","high_freq_energy",0.0122381011024117
"540","bach","1","ashkenazy","5","minor","bachAshkenazy2006","median","high_freq_energy",0.00222182646393775
"541","bach","1","ashkenazy","6","Major","bachAshkenazy2006","mean","centroid",723.59735125393
"542","bach","1","ashkenazy","6","Major","bachAshkenazy2006","std","centroid",118.256867551204
"543","bach","1","ashkenazy","6","Major","bachAshkenazy2006","median","centroid",714.083239126437
"544","bach","1","ashkenazy","6","Major","bachAshkenazy2006","mean","zerocrossing",0.0239349348888591
"545","bach","1","ashkenazy","6","Major","bachAshkenazy2006","std","zerocrossing",0.00573774600798977
"546","bach","1","ashkenazy","6","Major","bachAshkenazy2006","median","zerocrossing",0.0244140625
"547","bach","1","ashkenazy","6","Major","bachAshkenazy2006","mean","rms",0.0592030547559261
"548","bach","1","ashkenazy","6","Major","bachAshkenazy2006","std","rms",0.0241129789501429
"549","bach","1","ashkenazy","6","Major","bachAshkenazy2006","median","rms",0.0571991913020611
"550","bach","1","ashkenazy","6","Major","bachAshkenazy2006","mean","tempo",135.999177631579
"551","bach","1","ashkenazy","6","Major","bachAshkenazy2006","std","tempo",0
"552","bach","1","ashkenazy","6","Major","bachAshkenazy2006","median","tempo",135.999177631579
"553","bach","1","ashkenazy","6","Major","bachAshkenazy2006","mean","onset_strength",0.653201699256897
"554","bach","1","ashkenazy","6","Major","bachAshkenazy2006","std","onset_strength",0.742246448993683
"555","bach","1","ashkenazy","6","Major","bachAshkenazy2006","median","onset_strength",0.419724673032761
"556","bach","1","ashkenazy","6","Major","bachAshkenazy2006","mean","high_freq_energy",0.0147255752235651
"557","bach","1","ashkenazy","6","Major","bachAshkenazy2006","std","high_freq_energy",0.0256191957741976
"558","bach","1","ashkenazy","6","Major","bachAshkenazy2006","median","high_freq_energy",0.00724298506975173
"559","bach","1","ashkenazy","8","Major","bachAshkenazy2006","mean","centroid",866.645624751952
"560","bach","1","ashkenazy","8","Major","bachAshkenazy2006","std","centroid",114.780654354993
"561","bach","1","ashkenazy","8","Major","bachAshkenazy2006","median","centroid",868.332151570827
"562","bach","1","ashkenazy","8","Major","bachAshkenazy2006","mean","zerocrossing",0.0277270692767519
"563","bach","1","ashkenazy","8","Major","bachAshkenazy2006","std","zerocrossing",0.00703568051809957
"564","bach","1","ashkenazy","8","Major","bachAshkenazy2006","median","zerocrossing",0.02685546875
"565","bach","1","ashkenazy","8","Major","bachAshkenazy2006","mean","rms",0.0626457259058952
"566","bach","1","ashkenazy","8","Major","bachAshkenazy2006","std","rms",0.0393735282123089
"567","bach","1","ashkenazy","8","Major","bachAshkenazy2006","median","rms",0.0541831701993942
"568","bach","1","ashkenazy","8","Major","bachAshkenazy2006","mean","tempo",117.453835227273
"569","bach","1","ashkenazy","8","Major","bachAshkenazy2006","std","tempo",0
"570","bach","1","ashkenazy","8","Major","bachAshkenazy2006","median","tempo",117.453835227273
"571","bach","1","ashkenazy","8","Major","bachAshkenazy2006","mean","onset_strength",0.814755439758301
"572","bach","1","ashkenazy","8","Major","bachAshkenazy2006","std","onset_strength",1.00483286380768
"573","bach","1","ashkenazy","8","Major","bachAshkenazy2006","median","onset_strength",0.487466394901276
"574","bach","1","ashkenazy","8","Major","bachAshkenazy2006","mean","high_freq_energy",0.0616910457611084
"575","bach","1","ashkenazy","8","Major","bachAshkenazy2006","std","high_freq_energy",0.0875227302312851
"576","bach","1","ashkenazy","8","Major","bachAshkenazy2006","median","high_freq_energy",0.0358045920729637
"577","bach","1","ashkenazy","8","minor","bachAshkenazy2006","mean","centroid",682.698629361034
"578","bach","1","ashkenazy","8","minor","bachAshkenazy2006","std","centroid",98.2787642254325
"579","bach","1","ashkenazy","8","minor","bachAshkenazy2006","median","centroid",673.50632545316
"580","bach","1","ashkenazy","8","minor","bachAshkenazy2006","mean","zerocrossing",0.0241411267759829
"581","bach","1","ashkenazy","8","minor","bachAshkenazy2006","std","zerocrossing",0.00644864324650241
"582","bach","1","ashkenazy","8","minor","bachAshkenazy2006","median","zerocrossing",0.02294921875
"583","bach","1","ashkenazy","8","minor","bachAshkenazy2006","mean","rms",0.0398733355104923
"584","bach","1","ashkenazy","8","minor","bachAshkenazy2006","std","rms",0.0168217085301876
"585","bach","1","ashkenazy","8","minor","bachAshkenazy2006","median","rms",0.0389660447835922
"586","bach","1","ashkenazy","8","minor","bachAshkenazy2006","mean","tempo",99.3840144230769
"587","bach","1","ashkenazy","8","minor","bachAshkenazy2006","std","tempo",0
"588","bach","1","ashkenazy","8","minor","bachAshkenazy2006","median","tempo",99.3840144230769
"589","bach","1","ashkenazy","8","minor","bachAshkenazy2006","mean","onset_strength",0.527653276920319
"590","bach","1","ashkenazy","8","minor","bachAshkenazy2006","std","onset_strength",0.644622921943665
"591","bach","1","ashkenazy","8","minor","bachAshkenazy2006","median","onset_strength",0.354223221540451
"592","bach","1","ashkenazy","8","minor","bachAshkenazy2006","mean","high_freq_energy",0.00500647025182843
"593","bach","1","ashkenazy","8","minor","bachAshkenazy2006","std","high_freq_energy",0.00911868922412395
"594","bach","1","ashkenazy","8","minor","bachAshkenazy2006","median","high_freq_energy",0.00211322749964892
"595","bach","1","ashkenazy","11","minor","bachAshkenazy2006","mean","centroid",598.125934770588
"596","bach","1","ashkenazy","11","minor","bachAshkenazy2006","std","centroid",82.0542009820986
"597","bach","1","ashkenazy","11","minor","bachAshkenazy2006","median","centroid",592.667435515953
"598","bach","1","ashkenazy","11","minor","bachAshkenazy2006","mean","zerocrossing",0.0179868968510536
"599","bach","1","ashkenazy","11","minor","bachAshkenazy2006","std","zerocrossing",0.0060138764123795
"600","bach","1","ashkenazy","11","minor","bachAshkenazy2006","median","zerocrossing",0.01806640625
"601","bach","1","ashkenazy","11","minor","bachAshkenazy2006","mean","rms",0.0238151103258133
"602","bach","1","ashkenazy","11","minor","bachAshkenazy2006","std","rms",0.0117982048541307
"603","bach","1","ashkenazy","11","minor","bachAshkenazy2006","median","rms",0.0208931416273117
"604","bach","1","ashkenazy","11","minor","bachAshkenazy2006","mean","tempo",129.19921875
"605","bach","1","ashkenazy","11","minor","bachAshkenazy2006","std","tempo",0
"606","bach","1","ashkenazy","11","minor","bachAshkenazy2006","median","tempo",129.19921875
"607","bach","1","ashkenazy","11","minor","bachAshkenazy2006","mean","onset_strength",0.422652751207352
"608","bach","1","ashkenazy","11","minor","bachAshkenazy2006","std","onset_strength",0.596916913986206
"609","bach","1","ashkenazy","11","minor","bachAshkenazy2006","median","onset_strength",0.290400385856628
"610","bach","1","ashkenazy","11","minor","bachAshkenazy2006","mean","high_freq_energy",0.00328903784975409
"611","bach","1","ashkenazy","11","minor","bachAshkenazy2006","std","high_freq_energy",0.00690473709255456
"612","bach","1","ashkenazy","11","minor","bachAshkenazy2006","median","high_freq_energy",0.0008102030842565
"613","bach","1","ashkenazy","1","Major","bachAshkenazy2006","mean","centroid",778.901749070044
"614","bach","1","ashkenazy","1","Major","bachAshkenazy2006","std","centroid",109.599496980047
"615","bach","1","ashkenazy","1","Major","bachAshkenazy2006","median","centroid",768.822417664797
"616","bach","1","ashkenazy","1","Major","bachAshkenazy2006","mean","zerocrossing",0.0295545789930555
"617","bach","1","ashkenazy","1","Major","bachAshkenazy2006","std","zerocrossing",0.00568709612664695
"618","bach","1","ashkenazy","1","Major","bachAshkenazy2006","median","zerocrossing",0.029296875
"619","bach","1","ashkenazy","1","Major","bachAshkenazy2006","mean","rms",0.0532648041844368
"620","bach","1","ashkenazy","1","Major","bachAshkenazy2006","std","rms",0.0183545257896185
"621","bach","1","ashkenazy","1","Major","bachAshkenazy2006","median","rms",0.0515200719237328
"622","bach","1","ashkenazy","1","Major","bachAshkenazy2006","mean","tempo",143.5546875
"623","bach","1","ashkenazy","1","Major","bachAshkenazy2006","std","tempo",0
"624","bach","1","ashkenazy","1","Major","bachAshkenazy2006","median","tempo",143.5546875
"625","bach","1","ashkenazy","1","Major","bachAshkenazy2006","mean","onset_strength",0.810317635536194
"626","bach","1","ashkenazy","1","Major","bachAshkenazy2006","std","onset_strength",0.791622400283813
"627","bach","1","ashkenazy","1","Major","bachAshkenazy2006","median","onset_strength",0.510765790939331
"628","bach","1","ashkenazy","1","Major","bachAshkenazy2006","mean","high_freq_energy",0.0126946019008756
"629","bach","1","ashkenazy","1","Major","bachAshkenazy2006","std","high_freq_energy",0.017521882429719
"630","bach","1","ashkenazy","1","Major","bachAshkenazy2006","median","high_freq_energy",0.00567134004086256
"631","bach","1","ashkenazy","6","minor","bachAshkenazy2006","mean","centroid",829.447786545163
"632","bach","1","ashkenazy","6","minor","bachAshkenazy2006","std","centroid",170.355391502179
"633","bach","1","ashkenazy","6","minor","bachAshkenazy2006","median","centroid",814.345160721689
"634","bach","1","ashkenazy","6","minor","bachAshkenazy2006","mean","zerocrossing",0.0251475194957601
"635","bach","1","ashkenazy","6","minor","bachAshkenazy2006","std","zerocrossing",0.00538309503682675
"636","bach","1","ashkenazy","6","minor","bachAshkenazy2006","median","zerocrossing",0.02490234375
"637","bach","1","ashkenazy","6","minor","bachAshkenazy2006","mean","rms",0.0997770577669144
"638","bach","1","ashkenazy","6","minor","bachAshkenazy2006","std","rms",0.0332691855728626
"639","bach","1","ashkenazy","6","minor","bachAshkenazy2006","median","rms",0.096069373190403
"640","bach","1","ashkenazy","6","minor","bachAshkenazy2006","mean","tempo",103.359375
"641","bach","1","ashkenazy","6","minor","bachAshkenazy2006","std","tempo",0
"642","bach","1","ashkenazy","6","minor","bachAshkenazy2006","median","tempo",103.359375
"643","bach","1","ashkenazy","6","minor","bachAshkenazy2006","mean","onset_strength",0.746905148029327
"644","bach","1","ashkenazy","6","minor","bachAshkenazy2006","std","onset_strength",0.730481624603271
"645","bach","1","ashkenazy","6","minor","bachAshkenazy2006","median","onset_strength",0.491273313760757
"646","bach","1","ashkenazy","6","minor","bachAshkenazy2006","mean","high_freq_energy",0.0684221535921097
"647","bach","1","ashkenazy","6","minor","bachAshkenazy2006","std","high_freq_energy",0.0734640508890152
"648","bach","1","ashkenazy","6","minor","bachAshkenazy2006","median","high_freq_energy",0.0518817342817783
"649","bach","1","ashkenazy","10","Major","bachAshkenazy2006","mean","centroid",728.753064612777
"650","bach","1","ashkenazy","10","Major","bachAshkenazy2006","std","centroid",116.59351074697
"651","bach","1","ashkenazy","10","Major","bachAshkenazy2006","median","centroid",724.829994156036
"652","bach","1","ashkenazy","10","Major","bachAshkenazy2006","mean","zerocrossing",0.0217807447139303
"653","bach","1","ashkenazy","10","Major","bachAshkenazy2006","std","zerocrossing",0.00525797443592211
"654","bach","1","ashkenazy","10","Major","bachAshkenazy2006","median","zerocrossing",0.02197265625
"655","bach","1","ashkenazy","10","Major","bachAshkenazy2006","mean","rms",0.0532771609723568
"656","bach","1","ashkenazy","10","Major","bachAshkenazy2006","std","rms",0.019685760140419
"657","bach","1","ashkenazy","10","Major","bachAshkenazy2006","median","rms",0.0488960593938828
"658","bach","1","ashkenazy","10","Major","bachAshkenazy2006","mean","tempo",112.34714673913
"659","bach","1","ashkenazy","10","Major","bachAshkenazy2006","std","tempo",0
"660","bach","1","ashkenazy","10","Major","bachAshkenazy2006","median","tempo",112.34714673913
"661","bach","1","ashkenazy","10","Major","bachAshkenazy2006","mean","onset_strength",0.729725003242493
"662","bach","1","ashkenazy","10","Major","bachAshkenazy2006","std","onset_strength",0.626104354858398
"663","bach","1","ashkenazy","10","Major","bachAshkenazy2006","median","onset_strength",0.499361723661423
"664","bach","1","ashkenazy","10","Major","bachAshkenazy2006","mean","high_freq_energy",0.0230959188193083
"665","bach","1","ashkenazy","10","Major","bachAshkenazy2006","std","high_freq_energy",0.0365969501435757
"666","bach","1","ashkenazy","10","Major","bachAshkenazy2006","median","high_freq_energy",0.0110840983688831
"667","bach","1","ashkenazy","9","minor","bachAshkenazy2006","mean","centroid",835.370672910019
"668","bach","1","ashkenazy","9","minor","bachAshkenazy2006","std","centroid",94.2542999841017
"669","bach","1","ashkenazy","9","minor","bachAshkenazy2006","median","centroid",832.040810198884
"670","bach","1","ashkenazy","9","minor","bachAshkenazy2006","mean","zerocrossing",0.0262877702877326
"671","bach","1","ashkenazy","9","minor","bachAshkenazy2006","std","zerocrossing",0.00576733942806206
"672","bach","1","ashkenazy","9","minor","bachAshkenazy2006","median","zerocrossing",0.0263671875
"673","bach","1","ashkenazy","9","minor","bachAshkenazy2006","mean","rms",0.0758722275495529
"674","bach","1","ashkenazy","9","minor","bachAshkenazy2006","std","rms",0.0412610173225403
"675","bach","1","ashkenazy","9","minor","bachAshkenazy2006","median","rms",0.0671111568808556
"676","bach","1","ashkenazy","9","minor","bachAshkenazy2006","mean","tempo",129.19921875
"677","bach","1","ashkenazy","9","minor","bachAshkenazy2006","std","tempo",0
"678","bach","1","ashkenazy","9","minor","bachAshkenazy2006","median","tempo",129.19921875
"679","bach","1","ashkenazy","9","minor","bachAshkenazy2006","mean","onset_strength",0.792094051837921
"680","bach","1","ashkenazy","9","minor","bachAshkenazy2006","std","onset_strength",0.90719747543335
"681","bach","1","ashkenazy","9","minor","bachAshkenazy2006","median","onset_strength",0.476830869913101
"682","bach","1","ashkenazy","9","minor","bachAshkenazy2006","mean","high_freq_energy",0.0704253911972046
"683","bach","1","ashkenazy","9","minor","bachAshkenazy2006","std","high_freq_energy",0.0771051496267319
"684","bach","1","ashkenazy","9","minor","bachAshkenazy2006","median","high_freq_energy",0.0467041581869125
"685","bach","1","ashkenazy","0","minor","bachAshkenazy2006","mean","centroid",772.752825696191
"686","bach","1","ashkenazy","0","minor","bachAshkenazy2006","std","centroid",98.1535518394339
"687","bach","1","ashkenazy","0","minor","bachAshkenazy2006","median","centroid",765.447926296974
"688","bach","1","ashkenazy","0","minor","bachAshkenazy2006","mean","zerocrossing",0.0236283423195423
"689","bach","1","ashkenazy","0","minor","bachAshkenazy2006","std","zerocrossing",0.00405675680452663
"690","bach","1","ashkenazy","0","minor","bachAshkenazy2006","median","zerocrossing",0.0234375
"691","bach","1","ashkenazy","0","minor","bachAshkenazy2006","mean","rms",0.0776863321661949
"692","bach","1","ashkenazy","0","minor","bachAshkenazy2006","std","rms",0.0186336077749729
"693","bach","1","ashkenazy","0","minor","bachAshkenazy2006","median","rms",0.0755884647369385
"694","bach","1","ashkenazy","0","minor","bachAshkenazy2006","mean","tempo",117.453835227273
"695","bach","1","ashkenazy","0","minor","bachAshkenazy2006","std","tempo",0
"696","bach","1","ashkenazy","0","minor","bachAshkenazy2006","median","tempo",117.453835227273
"697","bach","1","ashkenazy","0","minor","bachAshkenazy2006","mean","onset_strength",0.685805976390839
"698","bach","1","ashkenazy","0","minor","bachAshkenazy2006","std","onset_strength",0.530297040939331
"699","bach","1","ashkenazy","0","minor","bachAshkenazy2006","median","onset_strength",0.487326383590698
"700","bach","1","ashkenazy","0","minor","bachAshkenazy2006","mean","high_freq_energy",0.034635491669178
"701","bach","1","ashkenazy","0","minor","bachAshkenazy2006","std","high_freq_energy",0.0445281602442264
"702","bach","1","ashkenazy","0","minor","bachAshkenazy2006","median","high_freq_energy",0.0204606913030147
"703","bach","1","ashkenazy","2","minor","bachAshkenazy2006","mean","centroid",830.821106888773
"704","bach","1","ashkenazy","2","minor","bachAshkenazy2006","std","centroid",141.578971243636
"705","bach","1","ashkenazy","2","minor","bachAshkenazy2006","median","centroid",812.952518567177
"706","bach","1","ashkenazy","2","minor","bachAshkenazy2006","mean","zerocrossing",0.0248814323474304
"707","bach","1","ashkenazy","2","minor","bachAshkenazy2006","std","zerocrossing",0.00776670848051088
"708","bach","1","ashkenazy","2","minor","bachAshkenazy2006","median","zerocrossing",0.02392578125
"709","bach","1","ashkenazy","2","minor","bachAshkenazy2006","mean","rms",0.0465212389826775
"710","bach","1","ashkenazy","2","minor","bachAshkenazy2006","std","rms",0.016445642337203
"711","bach","1","ashkenazy","2","minor","bachAshkenazy2006","median","rms",0.0455547496676445
"712","bach","1","ashkenazy","2","minor","bachAshkenazy2006","mean","tempo",89.1029094827586
"713","bach","1","ashkenazy","2","minor","bachAshkenazy2006","std","tempo",0
"714","bach","1","ashkenazy","2","minor","bachAshkenazy2006","median","tempo",89.1029094827586
"715","bach","1","ashkenazy","2","minor","bachAshkenazy2006","mean","onset_strength",0.765803158283234
"716","bach","1","ashkenazy","2","minor","bachAshkenazy2006","std","onset_strength",0.722986161708832
"717","bach","1","ashkenazy","2","minor","bachAshkenazy2006","median","onset_strength",0.518633961677551
"718","bach","1","ashkenazy","2","minor","bachAshkenazy2006","mean","high_freq_energy",0.0624791905283928
"719","bach","1","ashkenazy","2","minor","bachAshkenazy2006","std","high_freq_energy",0.087130144238472
"720","bach","1","ashkenazy","2","minor","bachAshkenazy2006","median","high_freq_energy",0.0338405668735504
"721","bach","1","ashkenazy","3","Major","bachAshkenazy2006","mean","centroid",759.22749571395
"722","bach","1","ashkenazy","3","Major","bachAshkenazy2006","std","centroid",119.964820763006
"723","bach","1","ashkenazy","3","Major","bachAshkenazy2006","median","centroid",754.759083068942
"724","bach","1","ashkenazy","3","Major","bachAshkenazy2006","mean","zerocrossing",0.0244798789660832
"725","bach","1","ashkenazy","3","Major","bachAshkenazy2006","std","zerocrossing",0.00606377012238453
"726","bach","1","ashkenazy","3","Major","bachAshkenazy2006","median","zerocrossing",0.0244140625
"727","bach","1","ashkenazy","3","Major","bachAshkenazy2006","mean","rms",0.051203191280365
"728","bach","1","ashkenazy","3","Major","bachAshkenazy2006","std","rms",0.02160719409585
"729","bach","1","ashkenazy","3","Major","bachAshkenazy2006","median","rms",0.0507007092237473
"730","bach","1","ashkenazy","3","Major","bachAshkenazy2006","mean","tempo",151.999080882353
"731","bach","1","ashkenazy","3","Major","bachAshkenazy2006","std","tempo",0
"732","bach","1","ashkenazy","3","Major","bachAshkenazy2006","median","tempo",151.999080882353
"733","bach","1","ashkenazy","3","Major","bachAshkenazy2006","mean","onset_strength",0.614061415195465
"734","bach","1","ashkenazy","3","Major","bachAshkenazy2006","std","onset_strength",0.639182209968567
"735","bach","1","ashkenazy","3","Major","bachAshkenazy2006","median","onset_strength",0.39502289891243
"736","bach","1","ashkenazy","3","Major","bachAshkenazy2006","mean","high_freq_energy",0.02721425332129
"737","bach","1","ashkenazy","3","Major","bachAshkenazy2006","std","high_freq_energy",0.0502342768013477
"738","bach","1","ashkenazy","3","Major","bachAshkenazy2006","median","high_freq_energy",0.00870152283459901
"739","bach","1","ashkenazy","11","Major","bachAshkenazy2006","mean","centroid",691.834661291327
"740","bach","1","ashkenazy","11","Major","bachAshkenazy2006","std","centroid",108.438307784775
"741","bach","1","ashkenazy","11","Major","bachAshkenazy2006","median","centroid",688.885672801673
"742","bach","1","ashkenazy","11","Major","bachAshkenazy2006","mean","zerocrossing",0.023624000911635
"743","bach","1","ashkenazy","11","Major","bachAshkenazy2006","std","zerocrossing",0.0050190478405053
"744","bach","1","ashkenazy","11","Major","bachAshkenazy2006","median","zerocrossing",0.02294921875
"745","bach","1","ashkenazy","11","Major","bachAshkenazy2006","mean","rms",0.059076726436615
"746","bach","1","ashkenazy","11","Major","bachAshkenazy2006","std","rms",0.0182608645409346
"747","bach","1","ashkenazy","11","Major","bachAshkenazy2006","median","rms",0.0584325902163982
"748","bach","1","ashkenazy","11","Major","bachAshkenazy2006","mean","tempo",117.453835227273
"749","bach","1","ashkenazy","11","Major","bachAshkenazy2006","std","tempo",0
"750","bach","1","ashkenazy","11","Major","bachAshkenazy2006","median","tempo",117.453835227273
"751","bach","1","ashkenazy","11","Major","bachAshkenazy2006","mean","onset_strength",0.605084717273712
"752","bach","1","ashkenazy","11","Major","bachAshkenazy2006","std","onset_strength",0.528845548629761
"753","bach","1","ashkenazy","11","Major","bachAshkenazy2006","median","onset_strength",0.425921022891998
"754","bach","1","ashkenazy","11","Major","bachAshkenazy2006","mean","high_freq_energy",0.0119581054896116
"755","bach","1","ashkenazy","11","Major","bachAshkenazy2006","std","high_freq_energy",0.026832552626729
"756","bach","1","ashkenazy","11","Major","bachAshkenazy2006","median","high_freq_energy",0.00486315693706274
"757","bach","1","ashkenazy","1","minor","bachAshkenazy2006","mean","centroid",743.001225171731
"758","bach","1","ashkenazy","1","minor","bachAshkenazy2006","std","centroid",169.195515806908
"759","bach","1","ashkenazy","1","minor","bachAshkenazy2006","median","centroid",720.059892733439
"760","bach","1","ashkenazy","1","minor","bachAshkenazy2006","mean","zerocrossing",0.0224686694707947
"761","bach","1","ashkenazy","1","minor","bachAshkenazy2006","std","zerocrossing",0.00802424804664724
"762","bach","1","ashkenazy","1","minor","bachAshkenazy2006","median","zerocrossing",0.02197265625
"763","bach","1","ashkenazy","1","minor","bachAshkenazy2006","mean","rms",0.0181704871356487
"764","bach","1","ashkenazy","1","minor","bachAshkenazy2006","std","rms",0.0104890204966068
"765","bach","1","ashkenazy","1","minor","bachAshkenazy2006","median","rms",0.0156949404627085
"766","bach","1","ashkenazy","1","minor","bachAshkenazy2006","mean","tempo",83.3543346774194
"767","bach","1","ashkenazy","1","minor","bachAshkenazy2006","std","tempo",0
"768","bach","1","ashkenazy","1","minor","bachAshkenazy2006","median","tempo",83.3543346774194
"769","bach","1","ashkenazy","1","minor","bachAshkenazy2006","mean","onset_strength",0.499901950359344
"770","bach","1","ashkenazy","1","minor","bachAshkenazy2006","std","onset_strength",0.644373118877411
"771","bach","1","ashkenazy","1","minor","bachAshkenazy2006","median","onset_strength",0.345677465200424
"772","bach","1","ashkenazy","1","minor","bachAshkenazy2006","mean","high_freq_energy",0.0200180951505899
"773","bach","1","ashkenazy","1","minor","bachAshkenazy2006","std","high_freq_energy",0.0676169767975807
"774","bach","1","ashkenazy","1","minor","bachAshkenazy2006","median","high_freq_energy",0.00239291228353977
"775","bach","1","ashkenazy","3","minor","bachAshkenazy2006","mean","centroid",870.724720623481
"776","bach","1","ashkenazy","3","minor","bachAshkenazy2006","std","centroid",441.509908082143
"777","bach","1","ashkenazy","3","minor","bachAshkenazy2006","median","centroid",720.690810570721
"778","bach","1","ashkenazy","3","minor","bachAshkenazy2006","mean","zerocrossing",0.0217463544716042
"779","bach","1","ashkenazy","3","minor","bachAshkenazy2006","std","zerocrossing",0.00784510720531613
"780","bach","1","ashkenazy","3","minor","bachAshkenazy2006","median","zerocrossing",0.021484375
"781","bach","1","ashkenazy","3","minor","bachAshkenazy2006","mean","rms",0.0129564888775349
"782","bach","1","ashkenazy","3","minor","bachAshkenazy2006","std","rms",0.0107560185715556
